Site,Date,Weather,Temperature,Time,Treatment,Plant,Position,Plant_Species,Height(meters),0(percent herbivory),less10(percent herbivory),10to50(percent herbivory),>greater50(percent herbivory),100(percent herbivory),herb_leaves,total_leaves,Stress,Total_Herbivory,Herbivory_not_including_100,Herbiv.AT,Plot_Classification,Intra_dens,phylo_dist
4AJ,20-Jun,cloudy,53,9:03,CelIgu,2,Inside,CelIgu,0.9,5,7,0,0,0,7,12,No,0.058333333,0.058333333,0.058333333,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,2,Inside,CelIgu,0.9,5,4,1,0,0,5,10,No,0.07,0.07,0.07,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,3,Inside,CelIgu,0.6,0,0,1,0,12,13,13,No,0.946153846,0.3,0.3,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,3,Inside,CelIgu,0.6,0,0,0,1,28,29,29,No,0.99137931,0.75,0.75,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,3,Inside,CelIgu,0.6,0,0,1,0,10,11,11,No,0.936363636,0.3,0.3,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,4,Inside,CelIgu,0.5,2,5,2,0,4,11,13,No,0.392307692,0.122222222,0.122222222,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,4,Inside,CelIgu,0.5,6,4,8,0,7,19,25,No,0.392,0.155555556,0.155555556,Intra,24,0
4AJ,20-Jun,cloudy,53,9:03,CelIgu,4,Inside,CelIgu,0.5,3,5,0,0,4,9,12,No,0.375,0.0625,0.0625,Intra,24,0
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,1,Outside,CasDec,0.5,9,0,0,0,5,5,14,Yes,0.357142857,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,1,Outside,CasDec,0.5,9,1,0,0,9,10,19,Yes,0.478947368,0.01,0.01,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,1,Outside,CasDec,0.5,0,0,0,0,9,9,9,Yes,1,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,2,Inside,CasDec,0.6,3,0,0,0,11,11,14,Yes,0.785714286,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,2,Inside,CasDec,0.6,3,0,0,0,12,12,15,Yes,0.8,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,2,Inside,CasDec,0.6,0,0,0,0,19,19,19,Yes,1,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,3,Outside,AcnArb,1.5,0,2,2,0,16,20,20,No,0.84,0.2,0.84,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,3,Outside,AcnArb,1.5,0,7,2,1,10,20,20,No,0.6025,0.205,0.6025,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,3,Outside,AcnArb,1.5,0,15,10,0,10,35,35,No,0.414285714,0.18,0.414285714,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,4,Inside,AcnArb,1,0,0,0,0,34,34,34,No,1,0,1,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,4,Inside,AcnArb,1,0,0,0,0,28,28,28,No,1,0,1,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,53,9:11,AcnArbCasDec,4,Inside,AcnArb,1,0,0,0,0,31,31,31,No,1,0,1,Hetero.diff,12,247.5
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,1,Outside,CasDec,0.6,6,0,0,0,2,2,8,Yes,0.25,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,1,Outside,CasDec,0.6,6,1,0,0,3,4,10,Yes,0.31,0.014285714,0.014285714,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,1,Outside,CasDec,0.6,2,0,2,0,18,20,22,Yes,0.845454545,0.15,0.15,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,2,Inside,CasDec,0.6,6,3,0,0,6,9,15,No,0.42,0.033333333,0.033333333,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,2,Inside,CasDec,0.6,1,0,0,0,14,14,15,No,0.933333333,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,2,Inside,CasDec,0.6,5,2,0,0,8,10,15,No,0.546666667,0.028571429,0.028571429,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,3,Outside,TreMic,1.5,12,6,4,0,3,13,25,No,0.192,0.081818182,0.192,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,3,Outside,TreMic,1.5,9,6,5,2,4,17,26,No,0.292307692,0.163636364,0.292307692,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,3,Outside,TreMic,1.5,0,4,3,1,4,12,12,No,0.504166667,0.25625,0.504166667,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,4,Inside,TreMic,1.3,14,1,0,0,0,1,15,No,0.006666667,0.006666667,0.006666667,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,4,Inside,TreMic,1.3,13,3,1,2,0,6,19,No,0.110526316,0.110526316,0.110526316,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:20,CasDecTreMic,4,Inside,TreMic,1.3,12,2,0,5,0,7,19,No,0.207894737,0.207894737,0.207894737,Hetero.diff,12,231.6
4AJ,20-Jun,cloudy,57,9:39,AcnArb,1,Outside,AcnArb,2.1,0,0,0,0,32,32,32,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,1,Outside,AcnArb,2.1,0,1,5,0,20,26,26,No,0.830769231,0.266666667,0.830769231,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,1,Outside,AcnArb,2.1,0,2,6,0,22,30,30,No,0.8,0.25,0.8,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,2,Inside,AcnArb,1.4,0,0,0,0,27,27,27,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,2,Inside,AcnArb,1.4,0,0,0,0,29,29,29,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,2,Inside,AcnArb,1.4,0,0,0,0,23,23,23,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,3,Inside,AcnArb,1.4,0,0,1,0,27,28,28,No,0.975,0.3,0.975,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,3,Inside,AcnArb,1.4,0,6,4,0,34,44,44,No,0.813636364,0.18,0.813636364,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,3,Inside,AcnArb,1.4,0,0,0,0,26,26,26,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,4,Inside,AcnArb,2,0,0,0,0,47,47,47,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,4,Inside,AcnArb,2,0,0,0,0,19,19,19,No,1,0,1,Intra,24,0
4AJ,20-Jun,cloudy,57,9:39,AcnArb,4,Inside,AcnArb,2,0,2,0,0,12,14,14,No,0.871428571,0.1,0.871428571,Intra,24,0
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,1,Outside,CasDec,0.7,2,0,0,0,22,22,24,No,0.916666667,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,1,Outside,CasDec,0.7,1,0,0,0,15,15,16,No,0.9375,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,1,Outside,CasDec,0.7,3,0,0,0,21,21,24,No,0.875,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,2,Inside,CasDec,0.9,0,0,0,0,20,20,20,No,1,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,2,Inside,CasDec,0.9,0,0,0,0,18,18,18,No,1,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,2,Inside,CasDec,0.9,0,0,0,0,12,12,12,No,1,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,3,Outside,CelIgu,0.9,7,1,0,0,0,1,8,No,0.0125,0.0125,0.0125,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,3,Outside,CelIgu,0.9,4,2,2,0,0,4,8,No,0.1,0.1,0.1,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,3,Outside,CelIgu,0.9,5,2,1,2,0,5,10,No,0.2,0.2,0.2,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,4,Inside,CelIgu,0.9,7,2,1,0,0,3,10,No,0.05,0.05,0.05,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,4,Inside,CelIgu,0.9,8,5,1,0,0,6,14,No,0.057142857,0.057142857,0.057142857,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,9:56,CasDecCelIgu,4,Inside,CelIgu,0.9,3,3,3,0,0,6,9,No,0.133333333,0.133333333,0.133333333,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,1,Outside,CasSyl,0.8,11,1,1,1,0,3,14,No,0.082142857,0.082142857,0.082142857,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,1,Outside,CasSyl,0.8,13,6,0,0,0,6,19,No,0.031578947,0.031578947,0.031578947,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,1,Outside,CasSyl,0.8,13,3,0,0,0,3,16,No,0.01875,0.01875,0.01875,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,2,Inside,CasSyl,0.8,12,0,0,0,0,0,12,Yes,0,0,0,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,2,Inside,CasSyl,0.8,13,0,0,0,6,6,19,Yes,0.315789474,0,0,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,2,Inside,CasSyl,0.8,7,2,0,0,10,12,19,Yes,0.536842105,0.022222222,0.022222222,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,3,Inside,CasSyl,0.9,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,3,Inside,CasSyl,0.9,7,7,0,0,0,7,14,No,0.05,0.05,0.05,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,3,Inside,CasSyl,0.9,7,0,0,0,2,2,9,No,0.222222222,0,0,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,4,Inside,CasSyl,0.9,18,0,0,0,0,0,18,No,0,0,0,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,4,Inside,CasSyl,0.9,26,0,1,0,0,1,27,No,0.011111111,0.011111111,0.011111111,Intra,24,0
4AJ,20-Jun,partly cloudy,59,10:03,CasSyl,4,Inside,CasSyl,0.9,15,0,0,0,0,0,15,No,0,0,0,Intra,24,0
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,1,Outside,CasSyl,0.4,9,3,0,0,1,4,13,No,0.1,0.025,0.025,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,1,Outside,CasSyl,0.4,8,0,0,0,1,1,9,No,0.111111111,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,1,Outside,CasSyl,0.4,10,2,0,0,0,2,12,No,0.016666667,0.016666667,0.016666667,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,2,Inside,CasSyl,0.9,13,2,0,0,0,2,15,No,0.013333333,0.013333333,0.013333333,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,2,Inside,CasSyl,0.9,17,3,0,0,0,3,20,No,0.015,0.015,0.015,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,2,Inside,CasSyl,0.9,23,0,0,0,0,0,23,No,0,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,3,Outside,CelIgu,0.7,10,0,0,0,0,0,10,No,0,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,3,Outside,CelIgu,0.7,10,0,2,0,0,2,12,No,0.05,0.05,0.05,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,3,Outside,CelIgu,0.7,12,0,0,0,0,0,12,No,0,0,0,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,4,Inside,CelIgu,0.8,16,1,0,0,0,1,17,No,0.005882353,0.005882353,0.005882353,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,4,Inside,CelIgu,0.8,15,1,0,0,0,1,16,No,0.00625,0.00625,0.00625,Hetero.diff,12,231.6
4AJ,20-Jun,partly cloudy,60,10:12,CasSylCelIgu,4,Inside,CelIgu,0.8,13,1,0,0,0,1,14,No,0.007142857,0.007142857,0.007142857,Hetero.diff,12,231.6
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,1,Outside,AcnArb,1.6,0,9,1,0,21,31,31,No,0.716129032,0.12,0.716129032,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,1,Outside,AcnArb,1.6,0,7,0,0,16,23,23,No,0.726086957,0.1,0.726086957,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,1,Outside,AcnArb,1.6,2,3,0,0,24,27,29,No,0.837931034,0.06,0.837931034,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,2,Inside,AcnArb,2.6,0,20,8,1,20,49,49,No,0.513265306,0.177586207,0.513265306,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,2,Inside,AcnArb,2.6,0,5,4,0,9,18,18,No,0.594444444,0.188888889,0.594444444,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,2,Inside,AcnArb,2.6,0,5,0,0,16,21,21,No,0.785714286,0.1,0.785714286,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,3,Outside,TreMic,1.4,3,2,1,0,3,6,9,No,0.388888889,0.083333333,0.388888889,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,3,Outside,TreMic,1.4,6,0,0,0,1,1,7,No,0.142857143,0,0.142857143,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,3,Outside,TreMic,1.4,0,0,0,0,19,19,19,No,1,0,1,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,4,Inside,TreMic,1.4,5,2,0,0,5,7,12,No,0.433333333,0.028571429,0.433333333,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,4,Inside,TreMic,1.4,5,4,0,0,5,9,14,No,0.385714286,0.044444444,0.385714286,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,60,10:19,AcnArbTreMic,4,Inside,TreMic,1.4,8,2,2,0,9,13,21,No,0.466666667,0.066666667,0.466666667,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,1,Outside,CapBac,1.1,13,1,1,0,12,14,27,No,0.459259259,0.026666667,0.026666667,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,1,Outside,CapBac,1.1,7,1,0,1,0,2,9,No,0.094444444,0.094444444,0.094444444,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,1,Outside,CapBac,1.1,3,4,1,1,3,9,12,No,0.370833333,0.161111111,0.161111111,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,2,Inside,CapBac,1.1,9,2,1,0,6,9,18,No,0.361111111,0.041666667,0.041666667,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,2,Inside,CapBac,1.1,16,2,2,0,4,8,24,No,0.2,0.04,0.04,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,2,Inside,CapBac,1.1,6,1,3,2,4,10,16,No,0.40625,0.208333333,0.208333333,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,3,Outside,CelIgu,0.7,4,2,0,0,0,2,6,No,0.033333333,0.033333333,0.033333333,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,3,Outside,CelIgu,0.7,2,1,2,0,0,3,5,No,0.14,0.14,0.14,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,3,Outside,CelIgu,0.7,3,2,1,0,0,3,6,No,0.083333333,0.083333333,0.083333333,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,4,Inside,CelIgu,1.3,4,4,2,0,0,6,10,No,0.1,0.1,0.1,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,4,Inside,CelIgu,1.3,1,8,0,0,0,8,9,No,0.088888889,0.088888889,0.088888889,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:30,CapBacCelIgu,4,Inside,CelIgu,1.3,7,3,1,0,1,5,12,No,0.133333333,0.054545455,0.054545455,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,1,Outside,AcnArb,2,5,5,1,0,11,17,22,No,0.536363636,0.072727273,0.536363636,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,1,Outside,AcnArb,2,0,2,2,0,29,33,33,No,0.903030303,0.2,0.903030303,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,1,Outside,AcnArb,2,5,4,1,0,23,28,33,No,0.718181818,0.07,0.718181818,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,2,Inside,AcnArb,2.1,0,11,0,0,29,40,40,No,0.7525,0.1,0.7525,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,2,Inside,AcnArb,2.1,0,3,3,0,20,26,26,No,0.815384615,0.2,0.815384615,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,2,Inside,AcnArb,2.1,0,0,0,0,14,14,14,No,1,0,1,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,3,Outside,CasSyl,0.8,9,1,1,2,0,4,13,No,0.146153846,0.146153846,0.146153846,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,3,Outside,CasSyl,0.8,2,1,4,0,0,5,7,No,0.185714286,0.185714286,0.185714286,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,3,Outside,CasSyl,0.8,5,0,2,0,0,2,7,No,0.085714286,0.085714286,0.085714286,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,4,Inside,CasSyl,0.6,0,0,0,0,17,17,17,Yes,1,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,4,Inside,CasSyl,0.6,0,0,0,0,8,8,8,Yes,1,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,61,10:46,AcnArbCasSyl,4,Inside,CasSyl,0.6,0,0,0,0,12,12,12,Yes,1,0,0,Hetero.diff,12,247.5
4AJ,20-Jun,sunny,63,10:55,CasDec,1,Outside,CasDec,0.7,1,0,0,0,28,28,29,Yes,0.965517241,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,1,Outside,CasDec,0.7,5,0,0,0,9,9,14,Yes,0.642857143,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,1,Outside,CasDec,0.7,4,0,0,0,2,2,6,Yes,0.333333333,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,2,Inside,CasDec,0.7,0,0,0,0,12,12,12,Yes,1,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,2,Inside,CasDec,0.7,6,0,0,0,12,12,18,Yes,0.666666667,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,2,Inside,CasDec,0.7,3,1,0,0,14,15,18,Yes,0.783333333,0.025,0.025,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,3,Inside,CasDec,0.6,10,0,0,0,7,7,17,Yes,0.411764706,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,3,Inside,CasDec,0.6,2,1,0,0,6,7,9,Yes,0.677777778,0.033333333,0.033333333,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,3,Inside,CasDec,0.6,1,2,0,0,15,17,18,Yes,0.844444444,0.066666667,0.066666667,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,4,Inside,CasDec,0.7,12,1,0,0,0,1,13,Yes,0.007692308,0.007692308,0.007692308,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,4,Inside,CasDec,0.7,9,2,0,0,4,6,15,Yes,0.28,0.018181818,0.018181818,Intra,24,0
4AJ,20-Jun,sunny,63,10:55,CasDec,4,Inside,CasDec,0.7,0,0,0,0,17,17,17,Yes,1,0,0,Intra,24,0
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,1,Outside,CasDec,1.1,22,0,0,0,11,11,33,Yes,0.333333333,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,1,Outside,CasDec,1.1,17,0,1,0,16,17,34,Yes,0.479411765,0.016666667,0.016666667,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,1,Outside,CasDec,1.1,5,0,0,0,11,11,16,Yes,0.6875,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,2,Inside,CasDec,0.8,3,0,0,0,6,6,9,Yes,0.666666667,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,2,Inside,CasDec,0.8,0,0,0,0,17,17,17,Yes,1,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,2,Inside,CasDec,0.8,0,0,0,0,24,24,24,Yes,1,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,3,Outside,CasSyl,0.7,13,0,2,1,0,3,16,No,0.084375,0.084375,0.084375,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,3,Outside,CasSyl,0.7,8,2,1,0,0,3,11,No,0.045454545,0.045454545,0.045454545,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,3,Outside,CasSyl,0.7,15,0,0,0,1,1,16,No,0.0625,0,0,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,4,Inside,CasSyl,0.8,9,1,1,1,0,3,12,No,0.095833333,0.095833333,0.095833333,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,4,Inside,CasSyl,0.8,16,1,2,2,0,5,21,No,0.104761905,0.104761905,0.104761905,Hetero.same,12,25.3
4AJ,20-Jun,sunny,63,11:05,CasDecCasSyl,4,Inside,CasSyl,0.8,12,2,0,0,1,3,15,No,0.08,0.014285714,0.014285714,Hetero.same,12,25.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,1,Outside,CelIgu,0.5,0,8,6,1,0,15,15,No,0.223333333,0.223333333,0.223333333,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,1,Outside,CelIgu,0.5,0,11,4,1,0,16,16,No,0.190625,0.190625,0.190625,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,1,Outside,CelIgu,0.5,1,6,5,0,0,11,12,No,0.175,0.175,0.175,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,2,Inside,CelIgu,1.2,0,1,0,1,0,2,2,No,0.425,0.425,0.425,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,2,Inside,CelIgu,1.2,0,5,7,1,0,13,13,No,0.257692308,0.257692308,0.257692308,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,2,Inside,CelIgu,1.2,0,6,14,0,0,20,20,No,0.24,0.24,0.24,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,3,Outside,TreMic,0.8,5,2,1,0,1,4,9,No,0.166666667,0.0625,0.166666667,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,3,Outside,TreMic,0.8,0,5,1,0,1,7,7,No,0.257142857,0.133333333,0.257142857,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,3,Outside,TreMic,0.8,5,2,0,0,0,2,7,No,0.028571429,0.028571429,0.028571429,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,4,Inside,TreMic,1.4,0,0,0,0,13,13,13,No,1,0,1,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,4,Inside,TreMic,1.4,0,0,0,0,19,19,19,No,1,0,1,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:15,CelIguTreMic,4,Inside,TreMic,1.4,17,1,1,2,0,4,21,No,0.09047619,0.09047619,0.09047619,Hetero.same,12,134.3
4AJ,21-Jun,partly cloudy,61,9:32,TreMic,1,Outside,TreMic,0.9,0,0,0,0,16,16,16,No,1,0,1,Intra,24,
4AJ,21-Jun,partly cloudy,61,9:32,TreMic,1,Outside,TreMic,0.9,4,2,0,0,3,5,9,No,0.355555556,0.033333333,0.355555556,Intra,24,
4AJ,21-Jun,partly cloudy,61,9:32,TreMic,1,Outside,TreMic,0.9,2,3,1,0,3,7,9,No,0.4,0.1,0.4,Intra,24,
4AJ,21-Jun,partly cloudy,61,9:32,TreMic,2,Inside,TreMic,0.8,9,0,0,0,2,2,11,No,0.181818182,0,0.181818182,Intra,24,
4AJ,21-Jun,partly cloudy,61,9:32,TreMic,2,Inside,TreMic,0.8,6,1,0,0,0,1,7,No,0.014285714,0.014285714,0.014285714,Intra,24,
