site,Treatment,plant_sp,plant_id,Treat2,branching,avg.dbh.mm
08NEI,TreMic,Trema_micrantha,TreMic56p,Intra,1,907.46
08NEI,TreMic,Trema_micrantha,TreMic57p,Intra,1,1822.986739
08NEI,TreMic,Trema_micrantha,TreMic58p,Intra,1,1447.417226
09DITO,AcnArb,Acnistus_arborescens,AcnArb72v,Intra,3,1044.936762
09DITO,AcnArb,Acnistus_arborescens,AcnArb73v,Intra,4,866.0766448
09DITO,AcnArb,Acnistus_arborescens,AcnArb74v,Intra,1,1508.727296
09DITO,AcnArb,Acnistus_arborescens,AcnArb75v,Intra,2,888.7968213
09DITO,AcnArb&CapBac,Acnistus_arborescens,AcnArb68v,Hetero.same,4,603.5388113
09DITO,AcnArb&CapBac,Acnistus_arborescens,AcnArb69v,Hetero.same,5,656.5274181
09DITO,AcnArb&CapBac,Acnistus_arborescens,AcnArb70v,Hetero.same,6,453.7188792
09DITO,AcnArb&CapBac,Acnistus_arborescens,AcnArb71v,Hetero.same,2,954.2650363
09DITO,AcnArb&CapBac,Capsicum_baccatum,CapBac62v,Hetero.same,1,1261.658359
09DITO,AcnArb&CapBac,Capsicum_baccatum,CapBac63v,Hetero.same,1,729.7674785
09DITO,AcnArb&CapBac,Capsicum_baccatum,CapBac64v,Hetero.same,1,599.716136
09DITO,AcnArb&CapBac,Capsicum_baccatum,CapBac65v,Hetero.same,1,731.204264
09DITO,AcnArb&CasDec,Acnistus_arborescens,AcnArb84v,Hetero.diff,4,724.1412265
09DITO,AcnArb&CasDec,Acnistus_arborescens,AcnArb85v,Hetero.diff,4,1572.256934
09DITO,AcnArb&CasDec,Acnistus_arborescens,AcnArb86v,Hetero.diff,2,1033.563381
09DITO,AcnArb&CasDec,Acnistus_arborescens,AcnArb87v,Hetero.diff,3,1111.475691
09DITO,AcnArb&CasDec,Casearia_decandra,CasDec78v,Hetero.diff,1,139.9046625
09DITO,AcnArb&CasDec,Casearia_decandra,CasDec79v,Hetero.diff,1,58.0586
09DITO,AcnArb&CasDec,Casearia_decandra,CasDec80v,Hetero.diff,1,120.7016
09DITO,AcnArb&CasDec,Casearia_decandra,CasDec81v,Hetero.diff,1,119.924136
09DITO,AcnArb&CasSyl,Acnistus_arborescens,AcnArb24p,Hetero.diff,2,1504.822902
09DITO,AcnArb&CasSyl,Acnistus_arborescens,AcnArb25p,Hetero.diff,1,2452.098299
09DITO,AcnArb&CasSyl,Acnistus_arborescens,AcnArb26p,Hetero.diff,3,861.0016067
09DITO,AcnArb&CasSyl,Acnistus_arborescens,AcnArb27p,Hetero.diff,2,1817.818102
09DITO,AcnArb&CasSyl,Casearia_sylvestris,CasSyl28p,Hetero.diff,3,139.044695
09DITO,AcnArb&CasSyl,Casearia_sylvestris,CasSyl29p,Hetero.diff,3,17.08037017
09DITO,AcnArb&CasSyl,Casearia_sylvestris,CasSyl30p,Hetero.diff,2,65.07198625
09DITO,AcnArb&CasSyl,Casearia_sylvestris,CasSyl31p,Hetero.diff,3,88.70819233
09DITO,AcnArb&CelIgu,Acnistus_arborescens,AcnArb28p,Hetero.diff,4,1796.148589
09DITO,AcnArb&CelIgu,Acnistus_arborescens,AcnArb29p,Hetero.diff,2,3881.191348
09DITO,AcnArb&CelIgu,Acnistus_arborescens,AcnArb30p,Hetero.diff,2,4024.979994
09DITO,AcnArb&CelIgu,Acnistus_arborescens,AcnArb31p,Hetero.diff,4,986.1001421
09DITO,AcnArb&CelIgu,Celtis_iguanaea,CelIgu28p,Hetero.diff,1,210.618954
09DITO,AcnArb&CelIgu,Celtis_iguanaea,CelIgu29p,Hetero.diff,1,112.287656
09DITO,AcnArb&CelIgu,Celtis_iguanaea,CelIgu30p,Hetero.diff,4,34.24022813
09DITO,AcnArb&CelIgu,Celtis_iguanaea,CelIgu31p,Hetero.diff,1,241.2312065
09DITO,AcnArb&TreMic,Acnistus_arborescens,AcnArb76v,Hetero.diff,3,759.1864263
09DITO,AcnArb&TreMic,Acnistus_arborescens,AcnArb77v,Hetero.diff,3,624.4121837
09DITO,AcnArb&TreMic,Acnistus_arborescens,AcnArb78v,Hetero.diff,3,504.2308555
09DITO,AcnArb&TreMic,Acnistus_arborescens,AcnArb79v,Hetero.diff,2,471.8032513
09DITO,AcnArb&TreMic,Trema_micrantha,TreMic88v,Hetero.diff,1,986.5114625
09DITO,AcnArb&TreMic,Trema_micrantha,TreMic89v,Hetero.diff,1,1378.15385
09DITO,AcnArb&TreMic,Trema_micrantha,TreMic90v,Hetero.diff,1,768.5653185
09DITO,AcnArb&TreMic,Trema_micrantha,TreMic91v,Hetero.diff,1,311.493024
09DITO,All,Acnistus_arborescens,AcnArb80v,Hetero.All,4,553.7305613
09DITO,All,Acnistus_arborescens,AcnArb81v,Hetero.All,3,852.26194
09DITO,All,Acnistus_arborescens,AcnArb82v,Hetero.All,4,409.182977
09DITO,All,Acnistus_arborescens,AcnArb83v,Hetero.All,5,838.0955631
09DITO,All,Capsicum_baccatum,CapBac66v,Hetero.All,2,357.9705583
09DITO,All,Capsicum_baccatum,CapBac67v,Hetero.All,3,473.1407735
09DITO,All,Capsicum_baccatum,CapBac68v,Hetero.All,1,1738.495226
09DITO,All,Capsicum_baccatum,CapBac69v,Hetero.All,2,475.7463063
09DITO,All,Casearia_sylvestris,CasSyl73v,Hetero.All,4,65.87441325
09DITO,All,Casearia_sylvestris,CasSyl74v,Hetero.All,2,246.5018143
09DITO,All,Casearia_sylvestris,CasSyl75v,Hetero.All,3,171.2500788
09DITO,All,Casearia_sylvestris,CasSyl76v,Hetero.All,1,1566.395987
09DITO,All,Celtis_iguanaea,CelIgu87v,Hetero.All,5,59.5127497
09DITO,All,Celtis_iguanaea,CelIgu88v,Hetero.All,3,116.0283903
09DITO,All,Celtis_iguanaea,CelIgu89v,Hetero.All,1,251.2408985
09DITO,All,Trema_micrantha,TreMic92v,Hetero.All,1,1679.890266
09DITO,All,Trema_micrantha,TreMic93v,Hetero.All,1,2157.890347
09DITO,All,Trema_micrantha,TreMic94v,Hetero.All,1,411.66185
09DITO,All,Trema_micrantha,TreMic95v,Hetero.All,1,362.86625
09DITO,CapBac,Capsicum_baccatum,CapBac70,Intra,1,709.328826
09DITO,CapBac,Capsicum_baccatum,CapBac71v,Intra,3,190.9646212
09DITO,CapBac,Capsicum_baccatum,CapBac72v,Intra,3,302.5830123
09DITO,CapBac,Capsicum_baccatum,CapBac73v,Intra,2,268.1174173
09DITO,CapBac&CasDec,Capsicum_baccatum,CapBac27p,Hetero.diff,1,842.475816
09DITO,CapBac&CasDec,Capsicum_baccatum,CapBac28p,Hetero.diff,1,1216.129536
09DITO,CapBac&CasDec,Capsicum_baccatum,CapBac29p,Hetero.diff,1,1097.439499
09DITO,CapBac&CasDec,Capsicum_baccatum,CapBac30p,Hetero.diff,1,1290.777463
09DITO,CapBac&CasDec,Casearia_decandra,CasDec26p,Hetero.diff,1,176.154314
09DITO,CapBac&CasDec,Casearia_decandra,CasDec27p,Hetero.diff,1,137.608616
09DITO,CapBac&CasDec,Casearia_decandra,CasDec28p,Hetero.diff,1,72.647354
09DITO,CapBac&CasDec,Casearia_decandra,CasDec29p,Hetero.diff,1,202.974624
09DITO,CapBac&CasSyl,Capsicum_baccatum,CapBac35p,Hetero.diff,4,104.2615216
09DITO,CapBac&CasSyl,Capsicum_baccatum,CapBac36p,Hetero.diff,1,1462.964387
09DITO,CapBac&CasSyl,Capsicum_baccatum,CapBac37p,Hetero.diff,1,2009.088259
09DITO,CapBac&CasSyl,Capsicum_baccatum,CapBac38p,Hetero.diff,1,902.12985
09DITO,CapBac&CasSyl,Casearia_sylvestris,CasSyl24p,Hetero.diff,1,865.2584
09DITO,CapBac&CasSyl,Casearia_sylvestris,CasSyl25p,Hetero.diff,3,176.299853
09DITO,CapBac&CasSyl,Casearia_sylvestris,CasSyl26p,Hetero.diff,3,212.7251613
09DITO,CapBac&CasSyl,Casearia_sylvestris,CasSyl27p,Hetero.diff,3,133.7990895
09DITO,CapBac&CelIgu,Capsicum_baccatum,CapBac23p,Hetero.diff,1,2562.111967
09DITO,CapBac&CelIgu,Capsicum_baccatum,CapBac24p,Hetero.diff,3,80.843068
09DITO,CapBac&CelIgu,Capsicum_baccatum,CapBac25p,Hetero.diff,1,1239.101227
09DITO,CapBac&CelIgu,Capsicum_baccatum,CapBac26p,Hetero.diff,2,514.8187393
09DITO,CapBac&CelIgu,Celtis_iguanaea,CelIgu24p,Hetero.diff,1,333.769754
09DITO,CapBac&CelIgu,Celtis_iguanaea,CelIgu25p,Hetero.diff,1,153.420714
09DITO,CapBac&CelIgu,Celtis_iguanaea,CelIgu26p,Hetero.diff,1,146.6920865
09DITO,CapBac&CelIgu,Celtis_iguanaea,CelIgu27p,Hetero.diff,1,73.4044865
09DITO,CapBac&TreMic,Capsicum_baccatum,CapBac31p,Hetero.diff,1,400.5918585
09DITO,CapBac&TreMic,Capsicum_baccatum,CapBac32p,Hetero.diff,1,376.1500985
09DITO,CapBac&TreMic,Capsicum_baccatum,CapBac33p,Hetero.diff,2,170.6075433
09DITO,CapBac&TreMic,Capsicum_baccatum,CapBac34p,Hetero.diff,1,627.810344
09DITO,CapBac&TreMic,Trema_micrantha,TreMic24p,Hetero.diff,2,284.553865
09DITO,CapBac&TreMic,Trema_micrantha,TreMic25p,Hetero.diff,1,1152.110039
09DITO,CapBac&TreMic,Trema_micrantha,TreMic26p,Hetero.diff,2,506.5789083
09DITO,CapBac&TreMic,Trema_micrantha,TreMic27p,Hetero.diff,1,3788.473507
09DITO,CasDec,Casearia_decandra,CasDec30p,Intra,1,127.011744
09DITO,CasDec,Casearia_decandra,CasDec31p,Intra,1,127.811816
09DITO,CasDec,Casearia_decandra,CasDec32p,Intra,1,79.2869625
09DITO,CasDec,Casearia_decandra,CasDec33p,Intra,1,98.6463185
09DITO,CasDec&CasSyl,Casearia_decandra,CasDec34p,Hetero.same,1,137.193194
09DITO,CasDec&CasSyl,Casearia_decandra,CasDec35p,Hetero.same,1,703.676826
09DITO,CasDec&CasSyl,Casearia_decandra,CasDec36p,Hetero.same,1,223.9385985
09DITO,CasDec&CasSyl,Casearia_decandra,CasDec37p,Hetero.same,1,229.005224
09DITO,CasDec&CasSyl,Casearia_sylvestris,CasSyl32p,Hetero.same,1,987.6249065
09DITO,CasDec&CasSyl,Casearia_sylvestris,CasSyl33p,Hetero.same,1,1370.271194
09DITO,CasDec&CasSyl,Casearia_sylvestris,CasSyl34p,Hetero.same,2,455.5777723
09DITO,CasDec&CasSyl,Casearia_sylvestris,CasSyl35p,Hetero.same,1,791.3290625
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec70v,Hetero.diff,1,97.5931625
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec71v,Hetero.diff,1,86.3814785
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec72v,Hetero.diff,1,72.7984665
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec73v,Hetero.diff,1,70.3995065
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec74v,Hetero.diff,2,83.1742825
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec75v,Hetero.diff,1,93.951626
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec76v,Hetero.diff,1,188.3529785
09DITO,CasDec&CelIgu,Casearia_decandra,CasDec77v,Hetero.diff,1,211.9067465
09DITO,CasDec&CelIgu,Celtis_iguanaea,CelIgu83v,Hetero.diff,2,87.24729425
09DITO,CasDec&CelIgu,Celtis_iguanaea,CelIgu84v,Hetero.diff,1,166.1864625
09DITO,CasDec&CelIgu,Celtis_iguanaea,CelIgu85v,Hetero.diff,1,148.4140625
09DITO,CasDec&CelIgu,Celtis_iguanaea,CelIgu86v,Hetero.diff,1,104.177664
09DITO,CasDec&CelIgu,Trema_micrantha,TreMic84v,Hetero.diff,1,1297.151663
09DITO,CasDec&CelIgu,Trema_micrantha,TreMic85v,Hetero.diff,1,532.294056
09DITO,CasDec&CelIgu,Trema_micrantha,TreMic86v,Hetero.diff,1,402.0117665
09DITO,CasDec&CelIgu,Trema_micrantha,TreMic87v,Hetero.diff,1,2277.206186
09DITO,CasSyl,Casearia_sylvestris,CasSyl69v,Intra,2,133.6142613
09DITO,CasSyl,Casearia_sylvestris,CasSyl70v,Intra,7,63.53982886
09DITO,CasSyl,Casearia_sylvestris,CasSyl71v,Intra,2,511.1873293
09DITO,CasSyl,Casearia_sylvestris,CasSyl72v,Intra,3,242.3048772
09DITO,CasSyl&CelIgu,Casearia_sylvestris,CasSyl78v,Hetero.diff,1,279.5203665
09DITO,CasSyl&CelIgu,Casearia_sylvestris,CasSyl79v,Hetero.diff,2,221.3477845
09DITO,CasSyl&CelIgu,Casearia_sylvestris,CasSyl80v,Hetero.diff,3,191.6592415
09DITO,CasSyl&CelIgu,Casearia_sylvestris,CasSyl81v,Hetero.diff,5,127.8941154
09DITO,CasSyl&CelIgu,Celtis_iguanaea,CelIgu94v,Hetero.diff,2,886.4179965
09DITO,CasSyl&CelIgu,Celtis_iguanaea,CelIgu95v,Hetero.diff,2,663.9923285
09DITO,CasSyl&CelIgu,Celtis_iguanaea,CelIgu96v,Hetero.diff,3,664.9685807
09DITO,CasSyl&CelIgu,Celtis_iguanaea,CelIgu97v,Hetero.diff,4,750.7080208
09DITO,CasSyl&TreMic,Casearia_sylvestris,CasSyl36p,Hetero.diff,1,727.375976
09DITO,CasSyl&TreMic,Casearia_sylvestris,CasSyl37p,Hetero.diff,1,939.2274585
09DITO,CasSyl&TreMic,Casearia_sylvestris,CasSyl38p,Hetero.diff,1,783.3735585
09DITO,CasSyl&TreMic,Casearia_sylvestris,CasSyl39p,Hetero.diff,1,853.829114
09DITO,CasSyl&TreMic,Trema_micrantha,TreMic28p,Hetero.diff,2,3872.251533
09DITO,CasSyl&TreMic,Trema_micrantha,TreMic29p,Hetero.diff,1,2955.563936
09DITO,CasSyl&TreMic,Trema_micrantha,TreMic30p,Hetero.diff,1,5142.757626
09DITO,CasSyl&TreMic,Trema_micrantha,TreMic31p,Hetero.diff,2,3671.796445
09DITO,CelIgu&TreMic,Celtis_iguanaea,CelIgu90v,Hetero.same,2,114.4087653
09DITO,CelIgu&TreMic,Celtis_iguanaea,CelIgu91v,Hetero.same,1,262.314344
09DITO,CelIgu&TreMic,Celtis_iguanaea,CelIgu92v,Hetero.same,2,189.2880313
09DITO,CelIgu&TreMic,Celtis_iguanaea,CelIgu93v,Hetero.same,1,35.3439185
09DITO,CelIgu&TreMic,Trema_micrantha,TreMic96v,Hetero.same,1,1258.513256
09DITO,CelIgu&TreMic,Trema_micrantha,TreMic97v,Hetero.same,1,1283.783976
09DITO,CelIgu&TreMic,Trema_micrantha,TreMic98v,Hetero.same,1,5599.790906
09DITO,CelIgu&TreMic,Trema_micrantha,TreMic99v,Hetero.same,1,1635.162536
09DITO,TreMic,Trema_micrantha,TreMic32p,Intra,2,446.4642363
09DITO,TreMic,Trema_micrantha,TreMic33p,Intra,1,1489.516776
09DITO,TreMic,Trema_micrantha,TreMic34p,Intra,1,1166.590463
09DITO,TreMic,Trema_micrantha,TreMic35p,Intra,1,582.0562265
10JG,AcnArb,Acnistus_arborescens,AcnArb5v,Intra,6,386.4567037
10JG,AcnArb,Acnistus_arborescens,AcnArb6v,Intra,4,585.5336391
10JG,AcnArb,Acnistus_arborescens,AcnArb7v,Intra,4,1217.258739
10JG,AcnArb,Acnistus_arborescens,AcnArb8v,Intra,4,445.5796001
10JG,AcnArb&CapBac,Acnistus_arborescens,AcnArb43p,Hetero.same,1,5643.635119
10JG,AcnArb&CapBac,Acnistus_arborescens,AcnArb44p,Hetero.same,1,7098.054859
10JG,AcnArb&CapBac,Acnistus_arborescens,AcnArb45p,Hetero.same,2,2964.183589
10JG,AcnArb&CapBac,Acnistus_arborescens,AcnArb46p,Hetero.same,1,6470.616919
10JG,AcnArb&CapBac,Capsicum_baccatum,CapBac55p,Hetero.same,1,804.845114
10JG,AcnArb&CapBac,Capsicum_baccatum,CapBac56p,Hetero.same,1,627.810344
10JG,AcnArb&CapBac,Capsicum_baccatum,CapBac57p,Hetero.same,1,1659.615914
10JG,AcnArb&CapBac,Capsicum_baccatum,CapBac58p,Hetero.same,1,1041.808747
10JG,AcnArb&CasDec,Acnistus_arborescens,AcnArb49a,Hetero.diff,5,1354.961622
10JG,AcnArb&CasDec,Acnistus_arborescens,AcnArb50a,Hetero.diff,4,1050.369309
10JG,AcnArb&CasDec,Acnistus_arborescens,AcnArb51a,Hetero.diff,3,762.984675
10JG,AcnArb&CasDec,Acnistus_arborescens,AcnArb52,Hetero.diff,4,449.8531009
10JG,AcnArb&CasDec,Casearia_decandra,CasDec44a,Hetero.diff,1,117.4147265
10JG,AcnArb&CasDec,Casearia_decandra,CasDec45a,Hetero.diff,1,148.4140625
10JG,AcnArb&CasDec,Casearia_decandra,CasDec46a,Hetero.diff,1,78.3430785
10JG,AcnArb&CasDec,Casearia_decandra,CasDec47a,Hetero.diff,1,175.684256
10JG,AcnArb&CasSyl,Acnistus_arborescens,AcnArb50a,Hetero.diff,4,1308.394786
10JG,AcnArb&CasSyl,Acnistus_arborescens,AcnArb51a,Hetero.diff,3,1264.963182
10JG,AcnArb&CasSyl,Acnistus_arborescens,AcnArb52a,Hetero.diff,2,3824.902648
10JG,AcnArb&CasSyl,Acnistus_arborescens,AcnArb53a,Hetero.diff,3,1623.955928
10JG,AcnArb&CasSyl,Casearia_sylvestris,CasSyl33a,Hetero.diff,3,110.0060535
10JG,AcnArb&CasSyl,Casearia_sylvestris,CasSyl34a,Hetero.diff,1,696.175994
10JG,AcnArb&CasSyl,Casearia_sylvestris,CasSyl35a,Hetero.diff,2,182.6143145
10JG,AcnArb&CasSyl,Casearia_sylvestris,CasSyl36a,Hetero.diff,2,157.7145463
10JG,AcnArb&CelIgu,Acnistus_arborescens,AcnArb54a,Hetero.diff,4,460.6972871
10JG,AcnArb&CelIgu,Acnistus_arborescens,AcnArb55a,Hetero.diff,3,1386.152738
10JG,AcnArb&CelIgu,Acnistus_arborescens,AcnArb56a,Hetero.diff,4,1113.162322
10JG,AcnArb&CelIgu,Acnistus_arborescens,AcnArb57a,Hetero.diff,3,1376.527696
10JG,AcnArb&CelIgu,Celtis_iguanaea,CelIgu36a,Hetero.diff,1,497.715434
10JG,AcnArb&CelIgu,Celtis_iguanaea,CelIgu37a,Hetero.diff,2,203.3876125
10JG,AcnArb&CelIgu,Celtis_iguanaea,CelIgu38a,Hetero.diff,2,101.7865933
10JG,AcnArb&CelIgu,Celtis_iguanaea,CelIgu39a,Hetero.diff,2,25.63751125
10JG,AcnArb&TreMic,Acnistus_arborescens,AcnArb58a,Hetero.diff,1,4281.250663
10JG,AcnArb&TreMic,Acnistus_arborescens,AcnArb59a,Hetero.diff,2,2827.870891
10JG,AcnArb&TreMic,Acnistus_arborescens,AcnArb60a,Hetero.diff,3,567.3261463
10JG,AcnArb&TreMic,Acnistus_arborescens,AcnArb61a,Hetero.diff,1,4353.438007
10JG,AcnArb&TreMic,Trema_micrantha,TreMic45a,Hetero.diff,2,1663.041379
10JG,AcnArb&TreMic,Trema_micrantha,TreMic46a,Hetero.diff,1,2891.371739
10JG,AcnArb&TreMic,Trema_micrantha,TreMic47a,Hetero.diff,1,2545.098426
10JG,AcnArb&TreMic,Trema_micrantha,TreMic48a,Hetero.diff,1,400.9466
10JG,All,Acnistus_arborescens,AcnArb40p,Hetero.All,1,14393.65646
10JG,All,Acnistus_arborescens,AcnArb41p,Hetero.All,1,7301.028776
10JG,All,Acnistus_arborescens,AcnArb42p,Hetero.All,2,946.8447845
10JG,All,Capsicum_baccatum,CapBac47p,Hetero.All,5,352.780099
10JG,All,Capsicum_baccatum,CapBac48p,Hetero.All,1,1415.905207
10JG,All,Capsicum_baccatum,CapBac49p,Hetero.All,3,570.1223163
10JG,All,Capsicum_baccatum,CapBac50p,Hetero.All,1,889.401546
10JG,All,Casearia_decandra,CasDec51p,Hetero.All,1,86.54625
10JG,All,Casearia_decandra,CasDec52p,Hetero.All,1,115.5024665
10JG,All,Casearia_decandra,CasDec53p,Hetero.All,1,197.7076665
10JG,All,Casearia_decandra,CasDec54p,Hetero.All,1,103.2753065
10JG,All,Casearia_sylvestris,CasSyl60p,Hetero.All,1,1581.158304
10JG,All,Casearia_sylvestris,CasSyl61p,Hetero.All,1,173.810304
10JG,All,Casearia_sylvestris,CasSyl62p,Hetero.All,1,525.772904
10JG,All,Celtis_iguanaea,CelIgu40p,Hetero.All,2,88.6111925
10JG,All,Celtis_iguanaea,CelIgu41p,Hetero.All,3,357.9290448
10JG,All,Celtis_iguanaea,CelIgu42p,Hetero.All,1,701.79785
10JG,All,Trema_micrantha,TreMic44p,Hetero.All,2,1658.690595
10JG,All,Trema_micrantha,TreMic45p,Hetero.All,1,4353.438007
10JG,All,Trema_micrantha,TreMic46p,Hetero.All,1,3037.0394
10JG,CapBac,Capsicum_baccatum,CapBac37a,Intra,5,271.3060323
10JG,CapBac,Capsicum_baccatum,CapBac38a,Intra,1,1578.341096
10JG,CapBac,Capsicum_baccatum,CapBac39a,Intra,1,1894.799167
10JG,CapBac,Capsicum_baccatum,CapBac40a,Intra,2,56.8500925
10JG,CapBac&CasDec,Capsicum_baccatum,CapBac20v,Hetero.diff,1,279.5203665
10JG,CapBac&CasDec,Capsicum_baccatum,CapBac21v,Hetero.diff,2,257.43133
10JG,CapBac&CasDec,Capsicum_baccatum,CapBac22v,Hetero.diff,2,452.567572
10JG,CapBac&CasDec,Capsicum_baccatum,CapBac23v,Hetero.diff,2,262.319525
10JG,CapBac&CasDec,Casearia_decandra,CasDec12v,Hetero.diff,1,85.232474
10JG,CapBac&CasDec,Casearia_decandra,CasDec13v,Hetero.diff,1,431.305376
10JG,CapBac&CasDec,Casearia_decandra,CasDec14v,Hetero.diff,1,284.579456
10JG,CapBac&CasDec,Casearia_decandra,CasDec15v,Hetero.diff,1,277.4504
10JG,CapBac&CasSyl,Capsicum_baccatum,CapBac16v,Hetero.diff,4,535.6209841
10JG,CapBac&CasSyl,Capsicum_baccatum,CapBac17v,Hetero.diff,4,306.7067613
10JG,CapBac&CasSyl,Capsicum_baccatum,CapBac18v,Hetero.diff,3,1118.105382
10JG,CapBac&CasSyl,Capsicum_baccatum,CapBac19v,Hetero.diff,1,1770.410579
10JG,CapBac&CasSyl,Casearia_sylvestris,CasSyl17v,Hetero.diff,2,96.31121825
10JG,CapBac&CasSyl,Casearia_sylvestris,CasSyl18v,Hetero.diff,1,436.472874
10JG,CapBac&CasSyl,Casearia_sylvestris,CasSyl19v,Hetero.diff,1,377.181824
10JG,CapBac&CasSyl,Casearia_sylvestris,CasSyl20v,Hetero.diff,2,102.9480793
10JG,CapBac&CelIgu,Capsicum_baccatum,CapBac12v,Hetero.diff,1,1233.493736
10JG,CapBac&CelIgu,Capsicum_baccatum,CapBac13v,Hetero.diff,1,2246.86625
10JG,CapBac&CelIgu,Capsicum_baccatum,CapBac14v,Hetero.diff,1,2314.56465
10JG,CapBac&CelIgu,Capsicum_baccatum,CapBac15,Hetero.diff,1,786.849146
10JG,CapBac&CelIgu,Celtis_iguanaea,CelIgu11v,Hetero.diff,1,850.2084585
10JG,CapBac&CelIgu,Celtis_iguanaea,CelIgu12v,Hetero.diff,3,307.0106217
10JG,CapBac&CelIgu,Celtis_iguanaea,CelIgu13,Hetero.diff,1,412.7411465
10JG,CapBac&CelIgu,Celtis_iguanaea,CelIgu14v,Hetero.diff,2,120.184285
10JG,CapBac&TreMic,Capsicum_baccatum,CapBac51p,Hetero.diff,1,711.6904985
10JG,CapBac&TreMic,Capsicum_baccatum,CapBac52p,Hetero.diff,1,801.3299625
10JG,CapBac&TreMic,Capsicum_baccatum,CapBac53p,Hetero.diff,1,520.5040625
10JG,CapBac&TreMic,Capsicum_baccatum,CapBac54p,Hetero.diff,1,688.2503985
10JG,CapBac&TreMic,Trema_micrantha,TreMic47p,Hetero.diff,2,2893.080213
10JG,CapBac&TreMic,Trema_micrantha,TreMic48p,Hetero.diff,1,3396.701594
10JG,CapBac&TreMic,Trema_micrantha,TreMic49p,Hetero.diff,2,912.7613013
10JG,CapBac&TreMic,Trema_micrantha,TreMic50p,Hetero.diff,1,3837.713024
10JG,CasDec,Casearia_decandra,CasDec52a,Intra,1,169.63065
10JG,CasDec,Casearia_decandra,CasDec53a,Intra,1,117.7990625
10JG,CasDec,Casearia_decandra,CasDec54a,Intra,1,339.9490385
10JG,CasDec,Casearia_decandra,CasDec55a,Intra,1,197.458586
10JG,CasDec&CasSyl,Casearia_decandra,CasDec46p,Hetero.same,1,266.0585585
10JG,CasDec&CasSyl,Casearia_decandra,CasDec47p,Hetero.same,1,377.181824
10JG,CasDec&CasSyl,Casearia_decandra,CasDec48p,Hetero.same,1,236.8477665
10JG,CasDec&CasSyl,Casearia_decandra,CasDec49p,Hetero.same,1,110.045696
10JG,CasDec&CasSyl,Casearia_decandra,CasDec50p,Hetero.same,1,20.098826
10JG,CasDec&CasSyl,Casearia_sylvestris,CasSyl56p,Hetero.same,1,818.98265
10JG,CasDec&CasSyl,Casearia_sylvestris,CasSyl57p,Hetero.same,3,313.834836
10JG,CasDec&CasSyl,Casearia_sylvestris,CasSyl58p,Hetero.same,1,545.0431625
10JG,CasDec&CasSyl,Casearia_sylvestris,CasSyl59p,Hetero.same,1,395.994506
10JG,CasDec&CelIgu,Casearia_decandra,CasDec8v,Hetero.diff,1,212.4229625
10JG,CasDec&CelIgu,Casearia_decandra,CasDec9v,Hetero.diff,1,299.108864
10JG,CasDec&CelIgu,Casearia_decandra,CasDec10v,Hetero.diff,1,172.6441865
10JG,CasDec&CelIgu,Casearia_decandra,CasDec11v,Hetero.diff,1,223.4085665
10JG,CasDec&CelIgu,Casearia_decandra,CasDec48a,Hetero.diff,1,106.1766665
10JG,CasDec&CelIgu,Casearia_decandra,CasDec49a,Hetero.diff,1,123.2457065
10JG,CasDec&CelIgu,Casearia_decandra,CasDec50a,Hetero.diff,1,110.790504
10JG,CasDec&CelIgu,Casearia_decandra,CasDec51a,Hetero.diff,1,81.5113385
10JG,CasDec&CelIgu,Celtis_iguanaea,CelIgu15,Hetero.diff,1,279.5203665
10JG,CasDec&CelIgu,Celtis_iguanaea,CelIgu16v,Hetero.diff,1,366.928154
10JG,CasDec&CelIgu,Celtis_iguanaea,CelIgu17v,Hetero.diff,2,582.1485425
10JG,CasDec&CelIgu,Celtis_iguanaea,CelIgu18v,Hetero.diff,3,322.404681
10JG,CasDec&CelIgu,Trema_micrantha,TreMic41a,Hetero.diff,4,1099.023472
10JG,CasDec&CelIgu,Trema_micrantha,TreMic42a,Hetero.diff,3,1010.164847
10JG,CasDec&CelIgu,Trema_micrantha,TreMic43a,Hetero.diff,1,1884.015779
10JG,CasDec&CelIgu,Trema_micrantha,TreMic44a,Hetero.diff,2,1202.18719
10JG,CasSyl,Casearia_sylvestris,CasSyl52p,Intra,7,142.3139396
10JG,CasSyl,Casearia_sylvestris,CasSyl53p,Intra,6,86.0714035
10JG,CasSyl,Casearia_sylvestris,CasSyl54p,Intra,5,137.7904691
10JG,CasSyl,Casearia_sylvestris,CasSyl55p,Intra,2,73.66114225
10JG,CasSyl&CelIgu,Casearia_sylvestris,CasSyl21v,Hetero.diff,3,204.6114275
10JG,CasSyl&CelIgu,Casearia_sylvestris,CasSyl22v,Hetero.diff,4,135.6505905
10JG,CasSyl&CelIgu,Casearia_sylvestris,CaSyl23v,Hetero.diff,7,82.37066679
10JG,CasSyl&CelIgu,Casearia_sylvestris,CaSyl24v,Hetero.diff,2,475.861348
10JG,CasSyl&CelIgu,Celtis_iguanaea,CelIgu23v,Hetero.diff,1,1923.44625
